session_id,applicant_id,event_user,event_type,event_datetime
pES0gHBFmR,Nqkf8OHO4,,Ally submitted test results,2259-03-19 22:58:39.149000+00:00
pES0gHBFmR,Nqkf8OHO4,,Ally submitted test results,2259-03-19 22:58:39.149000+00:00
pES0gHBFmR,Nqkf8OHO4,,Ally submitted test results,2259-03-19 22:58:39.149000+00:00
pES0gHBFmR,Nqkf8OHO4,,Ally submitted test results,2259-03-19 22:58:39.149000+00:00
oeFJRUlU8o,VJnIVkumA,,Underwriting Created,2258-11-03 14:55:24.979000+00:00
0ztkmU4s87,LGBTWpfgn,,Underwriting Created,2259-03-15 21:11:01.021000+00:00
0ztkmU4s87,LGBTWpfgn,,Underwriting Created,2259-03-15 21:11:01.021000+00:00
0ztkmU4s87,LGBTWpfgn,,Underwriting Created,2259-03-15 21:11:01.021000+00:00
0ztkmU4s87,LGBTWpfgn,,Underwriting Created,2259-03-15 21:11:01.021000+00:00
0ztkmU4s87,LGBTWpfgn,,Applicant entered underwriting,2259-03-19 20:01:08.326000+00:00
0ztkmU4s87,LGBTWpfgn,,Applicant entered underwriting,2259-03-19 20:01:08.326000+00:00
0ztkmU4s87,LGBTWpfgn,,Applicant entered underwriting,2259-03-19 20:01:08.326000+00:00
0ztkmU4s87,LGBTWpfgn,,Ally entered underwriting,2259-03-19 20:02:13.081000+00:00
0ztkmU4s87,LGBTWpfgn,,Ally entered underwriting,2259-03-19 20:02:13.081000+00:00
0ztkmU4s87,LGBTWpfgn,,Ally entered underwriting,2259-03-19 20:02:13.081000+00:00
0ztkmU4s87,LGBTWpfgn,,Ally submitted test results,2259-03-19 20:45:01.910000+00:00
0ztkmU4s87,LGBTWpfgn,,Ally submitted test results,2259-03-19 20:45:01.910000+00:00
0ztkmU4s87,LGBTWpfgn,,Ally submitted test results,2259-03-19 20:45:01.910000+00:00
ArUP1tdcxO,WWltB4iM9,,Underwriting Created,2258-01-22 08:54:13.231000+00:00
ArUP1tdcxO,WWltB4iM9,,Applicant entered underwriting,2258-01-22 08:54:26.936000+00:00
ArUP1tdcxO,WWltB4iM9,,Ally entered underwriting,2258-01-22 08:54:47.917000+00:00
ArUP1tdcxO,WWltB4iM9,,Video Session Connection Created,2258-01-22 08:54:50.538000+00:00
ArUP1tdcxO,WWltB4iM9,,Ally submitted test results,2258-01-22 08:55:43.975000+00:00
MvF6oTKh02,qPAuletgy,,Underwriting Created,2258-07-01 16:17:05.876000+00:00
MvF6oTKh02,qPAuletgy,,Underwriting Created,2258-07-01 16:17:05.876000+00:00
MvF6oTKh02,qPAuletgy,,Applicant entered underwriting,2258-07-02 18:22:02.862000+00:00
MvF6oTKh02,qPAuletgy,,Applicant entered underwriting,2258-07-02 18:22:02.862000+00:00
MvF6oTKh02,qPAuletgy,,Applicant entered underwriting,2258-07-03 17:31:53.246000+00:00
MvF6oTKh02,qPAuletgy,,Applicant entered underwriting,2258-07-03 17:31:53.246000+00:00
MvF6oTKh02,qPAuletgy,,Applicant entered underwriting,2258-07-03 18:21:45.406000+00:00
MvF6oTKh02,qPAuletgy,,Applicant entered underwriting,2258-07-03 18:21:45.406000+00:00
MvF6oTKh02,qPAuletgy,,Applicant entered underwriting,2258-07-03 18:22:33.947000+00:00
MvF6oTKh02,qPAuletgy,,Applicant entered underwriting,2258-07-03 18:22:33.947000+00:00
MvF6oTKh02,qPAuletgy,,Ally entered underwriting,2258-07-03 18:31:44.103000+00:00
MvF6oTKh02,qPAuletgy,,Ally entered underwriting,2258-07-03 18:31:44.103000+00:00
MvF6oTKh02,qPAuletgy,,Video Session Connection Created,2258-07-03 18:31:45.871000+00:00
MvF6oTKh02,qPAuletgy,,Video Session Connection Created,2258-07-03 18:31:45.871000+00:00
MvF6oTKh02,qPAuletgy,,Video Session Connection Created,2258-07-03 18:31:58.935000+00:00
MvF6oTKh02,qPAuletgy,,Video Session Connection Created,2258-07-03 18:31:58.935000+00:00
MvF6oTKh02,qPAuletgy,,Video Session Connection Created,2258-07-03 18:32:34.301000+00:00
MvF6oTKh02,qPAuletgy,,Video Session Connection Created,2258-07-03 18:32:34.301000+00:00
MvF6oTKh02,qPAuletgy,,Video Session Connection Created,2258-07-03 18:32:35.593000+00:00
MvF6oTKh02,qPAuletgy,,Video Session Connection Created,2258-07-03 18:32:35.593000+00:00
MvF6oTKh02,qPAuletgy,,Video Session Connection Destroyed,2258-07-03 18:33:56.682000+00:00
MvF6oTKh02,qPAuletgy,,Video Session Connection Destroyed,2258-07-03 18:33:56.682000+00:00
MvF6oTKh02,qPAuletgy,,Video Session Connection Created,2258-07-03 18:33:57.279000+00:00
MvF6oTKh02,qPAuletgy,,Video Session Connection Created,2258-07-03 18:33:57.279000+00:00
MvF6oTKh02,qPAuletgy,,Video Session Connection Destroyed,2258-07-03 19:17:07.445000+00:00
MvF6oTKh02,qPAuletgy,,Video Session Connection Destroyed,2258-07-03 19:17:07.445000+00:00
MvF6oTKh02,qPAuletgy,,Video Session Connection Destroyed,2258-07-03 19:17:07.597000+00:00
MvF6oTKh02,qPAuletgy,,Video Session Connection Destroyed,2258-07-03 19:17:07.597000+00:00
MvF6oTKh02,qPAuletgy,,Video Session Connection Destroyed,2258-07-03 19:17:56.944000+00:00
MvF6oTKh02,qPAuletgy,,Video Session Connection Destroyed,2258-07-03 19:17:56.944000+00:00
MvF6oTKh02,qPAuletgy,,Ally submitted test results,2258-07-03 19:22:56.562000+00:00
MvF6oTKh02,qPAuletgy,,Ally submitted test results,2258-07-03 19:22:56.562000+00:00
jmil9Uws9o,oE1T96CRW,,Underwriting Created,2258-10-29 16:34:28.085000+00:00
Met90S6s4o,QLwHDdhoP,,Underwriting Created,2258-12-14 21:26:58.314000+00:00
Met90S6s4o,QLwHDdhoP,,Underwriting Created,2258-12-14 21:26:58.314000+00:00
Met90S6s4o,QLwHDdhoP,,Underwriting Created,2258-12-14 21:26:58.314000+00:00
Met90S6s4o,QLwHDdhoP,,Applicant entered underwriting,2258-12-17 21:03:28.239000+00:00
Met90S6s4o,QLwHDdhoP,,Ally entered underwriting,2258-12-17 21:04:50.667000+00:00
Met90S6s4o,QLwHDdhoP,,Video Session Connection Created,2258-12-17 21:04:53.361000+00:00
Met90S6s4o,QLwHDdhoP,,Video Session Connection Created,2258-12-17 21:06:27.680000+00:00
Met90S6s4o,QLwHDdhoP,,Video Session Connection Destroyed,2258-12-17 21:14:25.118000+00:00
Met90S6s4o,QLwHDdhoP,,Ally submitted test results,2258-12-17 21:16:08.041000+00:00
zRT8QfKsAk,QBxt25hbx,,Underwriting Created,2259-05-06 20:47:58.989000+00:00
zRT8QfKsAk,QBxt25hbx,,Underwriting Created,2259-05-06 20:47:58.989000+00:00
zRT8QfKsAk,QBxt25hbx,,Underwriting Created,2259-05-06 20:47:58.989000+00:00
zRT8QfKsAk,QBxt25hbx,,Applicant entered underwriting,2259-05-07 17:29:18.626000+00:00
zRT8QfKsAk,QBxt25hbx,,Ally entered underwriting,2259-05-07 17:32:09.680000+00:00
zRT8QfKsAk,QBxt25hbx,,Video Session Connection Created,2259-05-07 17:32:20.664000+00:00
zRT8QfKsAk,QBxt25hbx,,Ally submitted test results,2259-05-07 18:01:26.198000+00:00
jvhG1sxuEG,Bg9CzJukD,,Underwriting Created,2259-04-20 21:53:26.219000+00:00
jvhG1sxuEG,Bg9CzJukD,,Underwriting Created,2259-04-20 21:53:26.219000+00:00
jvhG1sxuEG,Bg9CzJukD,,Underwriting Created,2259-04-20 21:53:26.219000+00:00
jvhG1sxuEG,Bg9CzJukD,,Applicant entered underwriting,2259-04-27 19:58:12.156000+00:00
jvhG1sxuEG,Bg9CzJukD,,Applicant entered underwriting,2259-04-27 19:58:12.156000+00:00
jvhG1sxuEG,Bg9CzJukD,,Ally entered underwriting,2259-04-27 20:01:43.604000+00:00
jvhG1sxuEG,Bg9CzJukD,,Video Session Connection Created,2259-04-27 20:01:57.280000+00:00
jvhG1sxuEG,Bg9CzJukD,,Video Session Connection Destroyed,2259-04-27 20:08:29.408000+00:00
jvhG1sxuEG,Bg9CzJukD,,Applicant entered underwriting,2259-04-27 20:10:40.139000+00:00
jvhG1sxuEG,Bg9CzJukD,,Video Session Connection Created,2259-04-27 20:10:41.293000+00:00
jvhG1sxuEG,Bg9CzJukD,,Applicant entered underwriting,2259-04-27 20:12:14.554000+00:00
jvhG1sxuEG,Bg9CzJukD,,Video Session Connection Created,2259-04-27 20:12:15.703000+00:00
jvhG1sxuEG,Bg9CzJukD,,Video Session Connection Destroyed,2259-04-27 20:13:43.338000+00:00
jvhG1sxuEG,Bg9CzJukD,,Ally submitted test results,2259-04-27 20:45:27.184000+00:00
68UjzhpFJX,NpySdAfQW,,Underwriting Created,2258-10-12 20:53:19.101000+00:00
68UjzhpFJX,NpySdAfQW,,Underwriting Created,2258-10-12 20:53:19.101000+00:00
68UjzhpFJX,NpySdAfQW,,Underwriting Created,2258-10-12 20:53:19.101000+00:00
68UjzhpFJX,NpySdAfQW,,Ally entered underwriting,2258-10-16 14:22:20.903000+00:00
68UjzhpFJX,NpySdAfQW,,Video Session Connection Created,2258-10-16 14:22:23.247000+00:00
68UjzhpFJX,NpySdAfQW,,Ally submitted test results,2258-10-16 14:22:36.822000+00:00
68UjzhpFJX,NpySdAfQW,,Ally submitted test results,2258-10-16 14:22:48.855000+00:00
leSQBiNU5M,eJRhO0SOP,,Underwriting Created,2258-08-24 15:32:48.605000+00:00
leSQBiNU5M,eJRhO0SOP,,Ally entered underwriting,2258-09-07 17:05:00.811000+00:00
leSQBiNU5M,eJRhO0SOP,,Video Session Connection Created,2258-09-07 17:05:02.090000+00:00
leSQBiNU5M,eJRhO0SOP,,Ally submitted test results,2258-09-07 17:18:07.218000+00:00
leSQBiNU5M,eJRhO0SOP,,Applicant entered underwriting,2258-09-07 19:34:34.845000+00:00
MVTzZs6UlK,wEAtDGuvA,,Underwriting Created,2258-11-25 18:46:53.684000+00:00
MVTzZs6UlK,wEAtDGuvA,,Underwriting Created,2258-11-25 18:46:53.684000+00:00
MVTzZs6UlK,wEAtDGuvA,,Underwriting Created,2258-11-25 18:46:53.684000+00:00
MVTzZs6UlK,wEAtDGuvA,,Underwriting Created,2258-11-25 18:46:53.684000+00:00
MVTzZs6UlK,wEAtDGuvA,,Underwriting Created,2258-11-25 18:46:53.684000+00:00
MVTzZs6UlK,wEAtDGuvA,,Applicant entered underwriting,2258-12-01 14:41:55.443000+00:00
MVTzZs6UlK,wEAtDGuvA,,Applicant entered underwriting,2258-12-01 14:41:55.443000+00:00
MVTzZs6UlK,wEAtDGuvA,,Applicant entered underwriting,2258-12-01 14:41:55.443000+00:00
MVTzZs6UlK,wEAtDGuvA,,Applicant entered underwriting,2258-12-01 14:41:55.443000+00:00
MVTzZs6UlK,wEAtDGuvA,,Ally entered underwriting,2258-12-01 14:44:12.411000+00:00
MVTzZs6UlK,wEAtDGuvA,,Ally entered underwriting,2258-12-01 14:44:12.411000+00:00
MVTzZs6UlK,wEAtDGuvA,,Ally entered underwriting,2258-12-01 14:44:12.411000+00:00
MVTzZs6UlK,wEAtDGuvA,,Ally entered underwriting,2258-12-01 14:44:12.411000+00:00
MVTzZs6UlK,wEAtDGuvA,,Video Session Connection Created,2258-12-01 14:44:14.803000+00:00
MVTzZs6UlK,wEAtDGuvA,,Video Session Connection Created,2258-12-01 14:44:14.803000+00:00
MVTzZs6UlK,wEAtDGuvA,,Video Session Connection Created,2258-12-01 14:44:14.803000+00:00
MVTzZs6UlK,wEAtDGuvA,,Video Session Connection Created,2258-12-01 14:44:14.803000+00:00
MVTzZs6UlK,wEAtDGuvA,,Video Session Connection Created,2258-12-01 14:45:36.963000+00:00
MVTzZs6UlK,wEAtDGuvA,,Video Session Connection Created,2258-12-01 14:45:36.963000+00:00
MVTzZs6UlK,wEAtDGuvA,,Video Session Connection Created,2258-12-01 14:45:36.963000+00:00
MVTzZs6UlK,wEAtDGuvA,,Video Session Connection Created,2258-12-01 14:45:36.963000+00:00
MVTzZs6UlK,wEAtDGuvA,,Video Session Connection Destroyed,2258-12-01 15:17:07.001000+00:00
MVTzZs6UlK,wEAtDGuvA,,Video Session Connection Destroyed,2258-12-01 15:17:07.001000+00:00
MVTzZs6UlK,wEAtDGuvA,,Video Session Connection Destroyed,2258-12-01 15:17:07.001000+00:00
MVTzZs6UlK,wEAtDGuvA,,Video Session Connection Created,2258-12-01 15:17:08.156000+00:00
MVTzZs6UlK,wEAtDGuvA,,Video Session Connection Created,2258-12-01 15:17:08.156000+00:00
MVTzZs6UlK,wEAtDGuvA,,Video Session Connection Created,2258-12-01 15:17:08.156000+00:00
MVTzZs6UlK,wEAtDGuvA,,Video Session Connection Destroyed,2258-12-01 15:18:54.752000+00:00
MVTzZs6UlK,wEAtDGuvA,,Video Session Connection Destroyed,2258-12-01 15:18:54.752000+00:00
MVTzZs6UlK,wEAtDGuvA,,Video Session Connection Destroyed,2258-12-01 15:18:54.752000+00:00
MVTzZs6UlK,wEAtDGuvA,,Ally submitted test results,2258-12-01 15:19:40.636000+00:00
MVTzZs6UlK,wEAtDGuvA,,Ally submitted test results,2258-12-01 15:19:40.636000+00:00
MVTzZs6UlK,wEAtDGuvA,,Ally submitted test results,2258-12-01 15:19:40.636000+00:00
MVTzZs6UlK,wEAtDGuvA,,Applicant entered underwriting,2258-12-01 15:19:46.563000+00:00
MVTzZs6UlK,wEAtDGuvA,,Video Session Connection Created,2258-12-01 15:19:47.899000+00:00
MVTzZs6UlK,wEAtDGuvA,,Video Session Connection Destroyed,2258-12-01 15:19:52.485000+00:00
MVTzZs6UlK,wEAtDGuvA,,Video Session Connection Destroyed,2258-12-01 15:19:52.485000+00:00
MVTzZs6UlK,wEAtDGuvA,,Video Session Connection Destroyed,2258-12-01 15:19:52.485000+00:00
7afJ3hphMO,j1YFxGIlR,,Underwriting Created,2258-07-08 15:33:57.859000+00:00
7afJ3hphMO,j1YFxGIlR,,Underwriting Created,2258-07-08 15:33:57.859000+00:00
7afJ3hphMO,j1YFxGIlR,,Underwriting Created,2258-07-08 15:33:57.859000+00:00
7afJ3hphMO,j1YFxGIlR,,Applicant entered underwriting,2258-07-13 15:26:06.605000+00:00
7afJ3hphMO,j1YFxGIlR,,Applicant entered underwriting,2258-07-13 15:26:06.605000+00:00
7afJ3hphMO,j1YFxGIlR,,Applicant entered underwriting,2258-07-13 15:26:06.605000+00:00
7afJ3hphMO,j1YFxGIlR,,Applicant entered underwriting,2258-07-13 15:26:15.703000+00:00
7afJ3hphMO,j1YFxGIlR,,Applicant entered underwriting,2258-07-13 15:26:15.703000+00:00
7afJ3hphMO,j1YFxGIlR,,Applicant entered underwriting,2258-07-13 15:26:15.703000+00:00
7afJ3hphMO,j1YFxGIlR,,Applicant entered underwriting,2258-07-13 15:29:41.589000+00:00
7afJ3hphMO,j1YFxGIlR,,Applicant entered underwriting,2258-07-13 15:29:41.589000+00:00
7afJ3hphMO,j1YFxGIlR,,Applicant entered underwriting,2258-07-13 15:29:41.589000+00:00
7afJ3hphMO,j1YFxGIlR,,Ally entered underwriting,2258-07-13 15:30:52.604000+00:00
7afJ3hphMO,j1YFxGIlR,,Ally entered underwriting,2258-07-13 15:30:52.604000+00:00
7afJ3hphMO,j1YFxGIlR,,Ally entered underwriting,2258-07-13 15:30:52.604000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Created,2258-07-13 15:30:56.347000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Created,2258-07-13 15:30:56.347000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Created,2258-07-13 15:30:56.347000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Created,2258-07-13 15:31:36.032000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Created,2258-07-13 15:31:36.032000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Created,2258-07-13 15:31:36.032000+00:00
7afJ3hphMO,j1YFxGIlR,,Applicant entered underwriting,2258-07-13 15:42:14.737000+00:00
7afJ3hphMO,j1YFxGIlR,,Applicant entered underwriting,2258-07-13 15:42:14.737000+00:00
7afJ3hphMO,j1YFxGIlR,,Applicant entered underwriting,2258-07-13 15:42:14.737000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Created,2258-07-13 15:42:17.451000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Created,2258-07-13 15:42:17.451000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Created,2258-07-13 15:42:17.451000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Created,2258-07-13 15:42:17.564000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Created,2258-07-13 15:42:17.564000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Created,2258-07-13 15:42:17.564000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Destroyed,2258-07-13 15:42:36.356000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Destroyed,2258-07-13 15:42:36.356000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Destroyed,2258-07-13 15:42:36.356000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Created,2258-07-13 15:42:54.518000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Created,2258-07-13 15:42:54.518000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Created,2258-07-13 15:42:54.518000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Destroyed,2258-07-13 15:42:56.218000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Destroyed,2258-07-13 15:42:56.218000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Destroyed,2258-07-13 15:42:56.218000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Created,2258-07-13 15:43:11.006000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Created,2258-07-13 15:43:11.006000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Created,2258-07-13 15:43:11.006000+00:00
7afJ3hphMO,j1YFxGIlR,,Applicant entered underwriting,2258-07-13 15:44:33.230000+00:00
7afJ3hphMO,j1YFxGIlR,,Applicant entered underwriting,2258-07-13 15:44:33.230000+00:00
7afJ3hphMO,j1YFxGIlR,,Applicant entered underwriting,2258-07-13 15:44:33.230000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Created,2258-07-13 15:44:34.512000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Created,2258-07-13 15:44:34.512000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Created,2258-07-13 15:44:34.512000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Destroyed,2258-07-13 16:12:09.665000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Destroyed,2258-07-13 16:12:09.665000+00:00
7afJ3hphMO,j1YFxGIlR,,Video Session Connection Destroyed,2258-07-13 16:12:09.665000+00:00
7afJ3hphMO,j1YFxGIlR,,Ally submitted test results,2258-07-13 16:15:59.449000+00:00
7afJ3hphMO,j1YFxGIlR,,Ally submitted test results,2258-07-13 16:15:59.449000+00:00
7afJ3hphMO,j1YFxGIlR,,Ally submitted test results,2258-07-13 16:15:59.449000+00:00
qGIq7SghK6,ZeECWKSmJ,,Underwriting Created,2259-06-14 10:05:44.144000+00:00
qGIq7SghK6,ZeECWKSmJ,,Underwriting Created,2259-06-14 10:05:44.144000+00:00
qGIq7SghK6,ZeECWKSmJ,,Underwriting Created,2259-06-14 10:05:44.144000+00:00
qGIq7SghK6,ZeECWKSmJ,,Ally entered underwriting,2259-06-14 11:14:42.589000+00:00
qGIq7SghK6,ZeECWKSmJ,,Ally entered underwriting,2259-06-14 11:14:42.589000+00:00
qGIq7SghK6,ZeECWKSmJ,,Applicant entered underwriting,2259-06-14 11:19:42.173000+00:00
qGIq7SghK6,ZeECWKSmJ,,Applicant entered underwriting,2259-06-14 11:19:42.173000+00:00
qGIq7SghK6,ZeECWKSmJ,,Video Session Connection Created,2259-06-14 11:19:57.560000+00:00
qGIq7SghK6,ZeECWKSmJ,,Video Session Connection Created,2259-06-14 11:19:57.560000+00:00
qGIq7SghK6,ZeECWKSmJ,,Applicant entered underwriting,2259-06-14 11:24:29.026000+00:00
qGIq7SghK6,ZeECWKSmJ,,Applicant entered underwriting,2259-06-14 11:24:29.026000+00:00
qGIq7SghK6,ZeECWKSmJ,,Video Session Connection Created,2259-06-14 11:24:30.878000+00:00
qGIq7SghK6,ZeECWKSmJ,,Video Session Connection Created,2259-06-14 11:24:30.878000+00:00
qGIq7SghK6,ZeECWKSmJ,,Applicant entered underwriting,2259-06-14 11:30:16.368000+00:00
qGIq7SghK6,ZeECWKSmJ,,Applicant entered underwriting,2259-06-14 11:30:16.368000+00:00
qGIq7SghK6,ZeECWKSmJ,,Video Session Connection Created,2259-06-14 11:30:21.040000+00:00
qGIq7SghK6,ZeECWKSmJ,,Video Session Connection Created,2259-06-14 11:30:21.040000+00:00
qGIq7SghK6,ZeECWKSmJ,,Video Session Connection Destroyed,2259-06-14 11:31:52.408000+00:00
qGIq7SghK6,ZeECWKSmJ,,Video Session Connection Destroyed,2259-06-14 11:31:52.408000+00:00
qGIq7SghK6,ZeECWKSmJ,,Applicant entered underwriting,2259-06-14 11:34:02.611000+00:00
qGIq7SghK6,ZeECWKSmJ,,Applicant entered underwriting,2259-06-14 11:34:02.611000+00:00
qGIq7SghK6,ZeECWKSmJ,,Video Session Connection Created,2259-06-14 11:34:03.811000+00:00
qGIq7SghK6,ZeECWKSmJ,,Video Session Connection Created,2259-06-14 11:34:03.811000+00:00
qGIq7SghK6,ZeECWKSmJ,,Applicant entered underwriting,2259-06-14 11:36:01.397000+00:00
qGIq7SghK6,ZeECWKSmJ,,Applicant entered underwriting,2259-06-14 11:36:01.397000+00:00
qGIq7SghK6,ZeECWKSmJ,,Video Session Connection Created,2259-06-14 11:36:02.685000+00:00
qGIq7SghK6,ZeECWKSmJ,,Video Session Connection Created,2259-06-14 11:36:02.685000+00:00
qGIq7SghK6,ZeECWKSmJ,,Video Session Connection Destroyed,2259-06-14 11:43:29.603000+00:00
qGIq7SghK6,ZeECWKSmJ,,Video Session Connection Destroyed,2259-06-14 11:43:29.603000+00:00
qGIq7SghK6,ZeECWKSmJ,,Applicant entered underwriting,2259-06-14 11:46:06.142000+00:00
qGIq7SghK6,ZeECWKSmJ,,Applicant entered underwriting,2259-06-14 11:46:06.142000+00:00
qGIq7SghK6,ZeECWKSmJ,,Video Session Connection Created,2259-06-14 11:46:07.557000+00:00
qGIq7SghK6,ZeECWKSmJ,,Video Session Connection Created,2259-06-14 11:46:07.557000+00:00
wlHQzf4hA6,PAnF9vfza,,Underwriting Created,2259-07-05 21:17:30.194000+00:00
wlHQzf4hA6,PAnF9vfza,,Underwriting Created,2259-07-05 21:17:30.194000+00:00
wlHQzf4hA6,PAnF9vfza,,Underwriting Created,2259-07-05 21:17:30.194000+00:00
wlHQzf4hA6,PAnF9vfza,,Applicant entered underwriting,2259-07-09 17:13:09.978000+00:00
wlHQzf4hA6,PAnF9vfza,,Ally entered underwriting,2259-07-09 17:16:13.291000+00:00
wlHQzf4hA6,PAnF9vfza,,Video Session Connection Created,2259-07-09 17:16:26.116000+00:00
wlHQzf4hA6,PAnF9vfza,,Video Session Connection Destroyed,2259-07-09 17:31:44.475000+00:00
wlHQzf4hA6,PAnF9vfza,,Video Session Connection Destroyed,2259-07-09 17:33:46.675000+00:00
wlHQzf4hA6,PAnF9vfza,,Video Session Connection Destroyed,2259-07-09 17:39:06.364000+00:00
wlHQzf4hA6,PAnF9vfza,,Ally submitted test results,2259-07-09 17:46:33.953000+00:00
ZPU9Qhounp,aRQcgEfgE,,Underwriting Created,2259-05-26 17:23:00.474000+00:00
ZPU9Qhounp,aRQcgEfgE,,Underwriting Created,2259-05-26 17:23:00.474000+00:00
ZPU9Qhounp,aRQcgEfgE,,Underwriting Created,2259-05-26 17:23:00.474000+00:00
ZPU9Qhounp,aRQcgEfgE,,Underwriting Created,2259-05-26 17:23:00.474000+00:00
ZPU9Qhounp,aRQcgEfgE,,Applicant entered underwriting,2259-05-26 17:50:39.270000+00:00
ZPU9Qhounp,aRQcgEfgE,,Applicant entered underwriting,2259-05-26 17:50:39.270000+00:00
ZPU9Qhounp,aRQcgEfgE,,Applicant entered underwriting,2259-05-26 17:50:39.270000+00:00
ZPU9Qhounp,aRQcgEfgE,,Applicant entered underwriting,2259-05-26 17:50:39.270000+00:00
ZPU9Qhounp,aRQcgEfgE,,Applicant entered underwriting,2259-05-26 17:55:38.465000+00:00
ZPU9Qhounp,aRQcgEfgE,,Applicant entered underwriting,2259-05-26 17:55:38.465000+00:00
ZPU9Qhounp,aRQcgEfgE,,Applicant entered underwriting,2259-05-26 17:55:38.465000+00:00
ZPU9Qhounp,aRQcgEfgE,,Applicant entered underwriting,2259-05-26 17:55:38.465000+00:00
ZPU9Qhounp,aRQcgEfgE,,Ally entered underwriting,2259-05-26 18:02:45.056000+00:00
ZPU9Qhounp,aRQcgEfgE,,Ally entered underwriting,2259-05-26 18:02:45.056000+00:00
ZPU9Qhounp,aRQcgEfgE,,Ally entered underwriting,2259-05-26 18:02:45.056000+00:00
ZPU9Qhounp,aRQcgEfgE,,Ally entered underwriting,2259-05-26 18:02:45.056000+00:00
ZPU9Qhounp,aRQcgEfgE,,Video Session Connection Created,2259-05-26 18:04:29.129000+00:00
ZPU9Qhounp,aRQcgEfgE,,Video Session Connection Created,2259-05-26 18:04:29.129000+00:00
ZPU9Qhounp,aRQcgEfgE,,Video Session Connection Created,2259-05-26 18:04:29.129000+00:00
ZPU9Qhounp,aRQcgEfgE,,Video Session Connection Created,2259-05-26 18:04:29.129000+00:00
ZPU9Qhounp,aRQcgEfgE,,Video Session Connection Destroyed,2259-05-26 18:13:07.030000+00:00
ZPU9Qhounp,aRQcgEfgE,,Video Session Connection Destroyed,2259-05-26 18:13:07.030000+00:00
ZPU9Qhounp,aRQcgEfgE,,Video Session Connection Destroyed,2259-05-26 18:13:07.030000+00:00
ZPU9Qhounp,aRQcgEfgE,,Video Session Connection Destroyed,2259-05-26 18:34:46.010000+00:00
ZPU9Qhounp,aRQcgEfgE,,Video Session Connection Destroyed,2259-05-26 18:34:46.010000+00:00
ZPU9Qhounp,aRQcgEfgE,,Video Session Connection Destroyed,2259-05-26 18:34:46.010000+00:00
ZPU9Qhounp,aRQcgEfgE,,Applicant entered underwriting,2259-05-26 18:38:32.102000+00:00
ZPU9Qhounp,aRQcgEfgE,,Applicant entered underwriting,2259-05-26 18:38:32.102000+00:00
ZPU9Qhounp,aRQcgEfgE,,Applicant entered underwriting,2259-05-26 18:38:32.102000+00:00
ZPU9Qhounp,aRQcgEfgE,,Video Session Connection Created,2259-05-26 18:38:35.257000+00:00
ZPU9Qhounp,aRQcgEfgE,,Video Session Connection Created,2259-05-26 18:38:35.257000+00:00
ZPU9Qhounp,aRQcgEfgE,,Video Session Connection Created,2259-05-26 18:38:35.257000+00:00
ZPU9Qhounp,aRQcgEfgE,,Ally submitted test results,2259-05-26 19:08:00.376000+00:00
ZPU9Qhounp,aRQcgEfgE,,Ally submitted test results,2259-05-26 19:08:00.376000+00:00
ZPU9Qhounp,aRQcgEfgE,,Ally submitted test results,2259-05-26 19:08:00.376000+00:00
EXU8acGIg6,57jf3ZcaB,,Underwriting Created,2259-01-27 15:36:54.274000+00:00
EXU8acGIg6,57jf3ZcaB,,Underwriting Created,2259-01-27 15:36:54.274000+00:00
EXU8acGIg6,57jf3ZcaB,,Underwriting Created,2259-01-27 15:36:54.274000+00:00
